#Sample rate: 4e+06Hz
#Samples: 8192
Time (s),Channel 1 (V)
-0.0009535308151093439,1.743309858294679
-0.0009532808151093439,1.802875151458894
-0.0009530308151093441,1.855119570602858
-0.000952780815109344,1.90037588272761
-0.000952530815109344,1.936314718826696
-0.000952280815109344,1.965598214907415
-0.0009520308151093439,1.986229768964286
-0.0009517808151093439,1.998874914999144
-0.0009515308151093439,2.003533653011983
-0.000951280815109344,2.00053875000373
-0.000951030815109344,1.988559137970707
-0.000950780815109344,1.968260350914754
-0.0009505308151093439,1.939975155836785
-0.0009502808151093439,1.904701853739555
-0.0009500308151093439,1.860776609618452
-0.0009497808151093441,1.810196025479073
-0.000949530815109344,1.751629033317637
-0.000949280815109344,1.686406701137826
-0.000949030815109344,1.614861795940612
-0.0009487808151093439,1.536661550725054
-0.0009485308151093439,1.452138732492027
-0.0009482808151093439,1.362291642244361
-0.0009480308151093441,1.267120279982108
-0.000947780815109344,1.166291878704178
-0.000947530815109344,1.06047197241244
-0.000947280815109344,0.9513243961115756
-0.0009470308151093439,0.8378508487987865
-0.0009467808151093439,0.72104963147677
-0.0009465308151093439,0.6012535111465519
-0.000946280815109344,0.4794607888109418
-0.000946030815109344,0.3560042314705791
-0.000945780815109344,0.2308838391256855
-0.0009455308151093439,0.1050979127789574
-0.0009452808151093439,-0.02135354756966298
-0.0009450308151093439,-0.1481377749191423
-0.0009447808151093441,-0.2735909342648392
-0.000944530815109344,-0.3977130256069816
-0.000944280815109344,-0.5211695829473453
-0.000944030815109344,-0.6422967712812316
-0.0009437808151093439,-0.7610945906086971
-0.0009435308151093439,-0.8772302739288752
-0.0009432808151093439,-0.9887072192361595
-0.000943030815109344,-1.097522028536008
-0.000942780815109344,-1.200014264818577
-0.000942530815109344,-1.299178831091923
-0.0009422808151093439,-1.392686358349676
-0.0009420308151093439,-1.480869613592753
-0.0009417808151093439,-1.563063062819353
-0.0009415308151093441,-1.639599473030256
-0.000941280815109344,-1.709480543222886
-0.000941030815109344,-1.773039040398116
-0.000940780815109344,-1.829276663553135
-0.0009405308151093439,-1.878526179688891
-0.0009402808151093439,-1.920122054803565
-0.0009400308151093439,-1.954064288897123
-0.000939780815109344,-1.98068564897048
-0.000939530815109344,-1.998655067020025
-0.000939280815109344,-2.009303611049378
-0.0009390308151093439,-2.011300213054881
-0.0009387808151093439,-2.006308708041122
-0.0009385308151093439,-1.993330795005339
-0.0009382808151093441,-1.972033706946653
-0.000938030815109344,-1.943415744867771
-0.000937780815109344,-1.906811374766859
