#Sample rate: 160000Hz
#Samples: 8192
Time (s),Channel 1 (V)
-0.02559966085271318,2.443517330499352
-0.02559341085271318,2.430872184464489
-0.02558716085271318,2.416230436424136
-0.02558091085271318,2.399924853379189
-0.02557466085271318,2.380291600325071
-0.02556841085271318,2.358994512266365
-0.02556216085271318,2.336033589203062
-0.02555591085271318,2.310743297133361
-0.02554966085271318,2.28279086905631
-0.02554341085271318,2.253507372975591
-0.02553716085271318,2.22189450788845
-0.02553091085271318,2.188617807796707
-0.02552466085271318,2.15367727270041
-0.02551841085271318,2.11707290259951
-0.02551216085271318,2.078471930493107
-0.02550591085271318,2.0378743563812
-0.02549966085271318,1.996611248267439
-0.02549341085271318,1.95368430514913
-0.02548716085271318,1.908760760025299
-0.02548091085271318,1.863171680899633
-0.02547466085271318,1.81591876676938
-0.02546841085271318,1.767667551636353
-0.02546216085271318,1.717752501498786
-0.02545591085271318,1.667837451361195
-0.02544966085271318,1.616258566219018
-0.02544341085271318,1.563681380074089
-0.02543716085271318,1.510438659927302
-0.02543091085271318,1.456863172779646
-0.02542466085271318,1.402289384629213
-0.02541841085271318,1.346717295476029
-0.02541216085271318,1.291145206322845
-0.02540591085271318,1.235240350168718
-0.02539966085271318,1.179002727013725
-0.02539341085271318,1.121766802855955
-0.02538716085271318,1.065196412700019
-0.02538091085271318,1.008626022544083
-0.02537466085271318,0.9520556323881726
-0.02536841085271318,0.8994784462432182
-0.02536216085271318,0.8548876681203039
-0.02535591085271318,0.8129590260047278
-0.02534966085271318,0.7537264998414537
-0.02534341085271318,0.6798522256378533
-0.02533716085271318,0.6239473694837183
-0.02533091085271318,0.568042513329617
-0.02532466085271318,0.5134687251791846
-0.02531841085271318,0.4595604710305868
-0.02531216085271318,0.4059849838829306
-0.02530591085271318,0.3530750307370604
-0.02529966085271318,0.3018289125958007
-0.02529341085271318,0.2512483284563756
-0.02528716085271318,0.2019988123206196
-0.02528091085271318,0.1537475971876374
-0.02527466085271318,0.1068274500582803
-0.02526841085271318,0.06123837093261431
-0.02526216085271318,0.01664759280970013
-0.02525591085271318,-0.02627935030862771
-0.02524966085271318,-0.06720969142143345
-0.02524341085271318,-0.1074744985324417
-0.02523716085271318,-0.1450771696360933
-0.02523091085271318,-0.1810160057351584
-0.02522466085271318,-0.2152910068296373
-0.02521841085271318,-0.248234939920432
-0.02521216085271318,-0.2791822710057531
-0.02520591085271318,-0.3074674660837211
-0.02519966085271318,-0.3340888261571028
-0.02519341085271318,-0.3587135842249808
-0.02518716085271318,-0.3806762062855106
-0.02518091085271318,-0.4006422263405568
-0.02517466085271318,-0.4189444113910067
-0.02516841085271318,-0.4345844604341184
-0.02516216085271318,-0.4478951404708091
-0.02515591085271318,-0.4598747525038255
-0.02514966085271318,-0.4685266945276799
-0.02514341085271318,-0.4751820345460254
-0.02513716085271318,-0.4795080055579498
-0.02513091085271318,-0.4815046075634535
-0.02512466085271318,-0.4811718405625363
-0.02511841085271318,-0.4781769375542808
-0.02511216085271318,-0.4725198985386871
-0.02510591085271318,-0.4651990245185073
-0.02509966085271318,-0.4548832474900718
-0.02509341085271318,-0.4425708684561384
-0.02508716085271318,-0.4275963534148557
-0.02508091085271318,-0.4106252363680749
-0.02507466085271318,-0.3906592163130387
-0.02506841085271318,-0.3690293612534161
-0.02506216085271318,-0.3454029041883007
-0.02505591085271318,-0.3191143111158256
-0.02504966085271318,-0.2911618830387749
-0.02504341085271318,-0.2608800859553033
-0.02503716085271318,-0.2292672208681626
-0.02503091085271318,-0.1946594527727665
-0.02502466085271318,-0.1583878496727841
-0.02501841085271318,-0.1211179455700497
-0.02501216085271318,-0.08151867246089461
-0.02500591085271318,-0.04025556434715316
-0.02499966085271318,0.002338611770257459
-0.02499341085271318,0.04659662289225441
-0.02498716085271318,0.0925184690188377
-0.02498091085271318,0.1391058491472555
-0.02497466085271318,0.1873570642802597
-0.02496841085271318,0.2366065804160157
-0.02496216085271318,0.2875199315563581
-0.02495591085271318,0.3387660496976177
-0.02494966085271318,0.3910104688416292
-0.02494341085271318,0.4442531889883924
-0.02493716085271318,0.4984942101379075
-0.02493091085271318,0.5530679982883648
-0.02492466085271318,0.6083073204406066
-0.02491841085271318,0.6638794095937908
-0.02491216085271318,0.7204497997497267
-0.02490591085271318,0.7766874229047454
-0.02489966085271318,0.8335905800616243
-0.02489341085271318,0.8901609702175346
-0.02488716085271318,0.9463985933725532
-0.02488091085271318,0.9996413135193165
-0.02487466085271318,1.044564858643148
-0.02486841085271318,1.085495199755999
-0.02486216085271318,1.145393259921081
-0.02485591085271318,1.219600301125632
-0.02484966085271318,1.276170691281568
-0.02484341085271318,1.332075547435669
-0.02483716085271318,1.387647636588879
-0.02483091085271318,1.443219725742038
-0.02482466085271318,1.496795212889718
-0.02481841085271318,1.549705166035564
-0.02481216085271318,1.602282352180493
-0.02480591085271318,1.654526771324527
-0.02479966085271318,1.704774588463012
-0.02479341085271318,1.754024104598768
-0.02478716085271318,1.80260808673269
-0.02478091085271318,1.849861000862942
-0.02477466085271318,1.895782846989545
-0.02476841085271318,1.940040858111522
-0.02476216085271318,1.983300568230767
-0.02475591085271318,2.024896443345426
-0.02474966085271318,2.065161250456416
-0.02474341085271318,2.103762222562836
-0.02473716085271318,2.140699359664636
-0.02473091085271318,2.17563989476095
-0.02472466085271318,2.208916594852676
-0.02471841085271318,2.240862226940735
-0.02471216085271318,2.270478490022384
-0.02470591085271318,2.298098151098505
-0.02469966085271318,2.324053977170052
-0.02469341085271318,2.348013201236096
