#Sample rate: 400000Hz
#Samples: 8192
Time (s),Channel 1 (V)
-0.009575770901194354,1.286087999034349
-0.009573270901194354,1.309381689098558
-0.009570770901194353,1.297069310064599
-0.009568270901194354,1.252478531941705
-0.009565770901194353,1.171616150718809
-0.009563270901194354,1.058142603406019
-0.009560770901194353,0.9117251230024205
-0.009558270901194354,0.7350258455154303
-0.009555770901194353,0.5327035089576496
-0.009553270901194353,0.3090840843411352
-0.009550770901194354,0.06982461068172671
-0.009548270901194353,-0.1804161740081755
-0.009545770901194354,-0.4333190947051859
-0.009543270901194353,-0.6825615783922213
-0.009540770901194354,-0.9214882850508214
-0.009538270901194353,-1.144109408664475
-0.009535770901194354,-1.342438541211078
-0.009533270901194353,-1.513480779682645
-0.009530770901194353,-1.647253114051432
-0.009528270901194354,-1.744421078319231
-0.009525770901194353,-1.799660400471502
-0.009523270901194354,-1.808312342495347
-0.009520770901194353,-1.771707972394447
-0.009518270901194354,-1.689514523167919
-0.009515770901194353,-1.562397528817484
-0.009513270901194354,-1.395015727356173
-0.009510770901194354,-1.188700186787389
-0.009508270901194353,-0.9494407131277507
-0.009505770901194354,-0.6825615783922213
-0.009503270901194353,-0.3957164236015344
-0.009500770901194354,-0.09489505477232205
-0.009498270901194353,0.2112505860715666
-0.009495770901194354,0.5147340909079791
-0.009493270901194353,0.8079018187162321
-0.009490770901194354,1.082101827471938
-0.009488270901194354,1.330013243155429
-0.009485770901194353,1.546644560752653
-0.009483270901194354,1.725007673244229
-0.009480770901194353,1.862107677622144
-0.009478270901194354,1.950290932865221
-0.009475770901194353,1.989224671972541
-0.009473270901194354,1.979907195946862
-0.009470770901194353,1.921007436784501
-0.009468270901194353,1.813523695488153
-0.009465770901194354,1.660118108065361
-0.009463270901194353,1.464783878526819
-0.009460770901194354,1.234509113892173
-0.009458270901194353,0.9746180861757845
-0.009455770901194354,0.6920989023970221
-0.009453270901194353,0.3932741355733134
-0.009450770901194354,0.08746126173048113
-0.009448270901194353,-0.2176860781107948
-0.009445770901194353,-0.5148470099300448
-0.009443270901194354,-0.7957023587040932
-0.009440770901194353,-1.053264017414164
-0.009438270901194354,-1.281209413042391
-0.009435770901194353,-1.473215972571655
-0.009433270901194354,-1.626621559994447
-0.009430770901194353,-1.735436369294465
-0.009428270901194354,-1.80065870147422
-0.009425770901194353,-1.818295352522865
-0.009423270901194353,-1.79167399244945
-0.009420770901194354,-1.72012908725227
-0.009418270901194353,-1.606655539939481
-0.009415770901194354,-1.457243156527626
-0.009413270901194353,-1.273555772021293
-0.009410770901194354,-1.063247027441674
-0.009408270901194353,-0.832306728804993
-0.009405770901194354,-0.5863919151272421
-0.009403270901194354,-0.3318251594254185
-0.009400770901194353,-0.07858947172726323
-0.009398270901194354,0.1689891769550733
-0.009395770901194353,0.4052537476063351
-0.009393270901194354,0.6225505992053126
-0.009390770901194353,0.8165537607400811
-0.009388270901194354,0.9836027952004749
-0.009385770901194353,1.118706197572963
-0.009383270901194353,1.221863967857347
-0.009380770901194354,1.288750135041688
-0.009378270901194353,1.319364699126076
-0.009375770901194354,1.318033631122407
-0.009373270901194353,1.28109649402059
-0.009370770901194354,1.213544792834385
-0.009368270901194353,1.119704498575714
-0.009365770901194354,0.9999083782455516
-0.009363270901194353,0.8618100728648299
-0.009360770901194353,0.7084044854418942
-0.009358270901194354,0.5453486549925058
-0.009355770901194353,0.3769685525282907
-0.009353270901194354,0.2089212170651457
-0.009350770901194353,0.04353601760926237
-0.009348270901194354,-0.1125317058209374
-0.009345770901194353,-0.2562870502171982
-0.009343270901194354,-0.3834040445675375
-0.009340770901194353,-0.4932171548702945
-0.009338270901194353,-0.5823987111161538
-0.009335770901194354,-0.6502831793032461
-0.009333270901194353,-0.6958722584289122
-0.009330770901194354,-0.7201642494958729
-0.009328270901194353,-0.7244902205077974
-0.009325770901194354,-0.7078518704619414
-0.009323270901194353,-0.6752407043720414
-0.009320770901194354,-0.6283205572427276
-0.009318270901194354,-0.5660931280711767
-0.009315770901194353,-0.4948809898748459
-0.009313270901194354,-0.4176790456620742
-0.009310770901194353,-0.3354855964355085
-0.009308270901194354,-0.2532921472089427
-0.009305770901194353,-0.172429765986046
-0.009303270901194354,-0.09522782177327443
-0.009300770901194353,-0.02368291657602622
-0.009298270901194353,0.03921004659736328
-0.009295770901194354,0.09511490275143927
-0.009293270901194353,0.1400384478752865
-0.009290770901194354,0.1746462159706668
-0.009288270901194353,0.2006020420422139
-0.009285770901194354,0.2159093240844084
-0.009283270901194353,0.2205680620972502
-0.009280770901194354,0.2195697610944988
-0.009278270901194353,0.2102522850688148
-0.009275770901194353,0.1946122360256946
-0.009273270901194354,0.1759772839743359
-0.009270770901194353,0.1536818949128677
-0.009268270901194354,0.1290571368450008
-0.009265770901194353,0.1057634467807919
-0.009263270901194354,0.0801403877101621
-0.009260770901194353,0.0588432996514568
-0.009258270901194354,0.03921004659734678
-0.009255770901194353,0.02190616254963981
-0.009253270901194353,0.008262715512027336
-0.009250770901194354,-0.001387527514569113
-0.009248270901194353,-0.008375634533831789
-0.009245770901194354,-0.01236883854483903
-0.009243270901194353,-0.01369990654850811
-0.009240770901194354,-0.01469820755125947
-0.009238270901194353,-0.01336713954759084
-0.009235770901194354,-0.01070500354025389
-0.009233270901194354,-0.008375634533831789
-0.009230770901194353,-0.005047964524658481
-0.009228270901194354,-0.003716896520990005
-0.009225770901194353,-0.004049663521907275
-0.009223270901194354,-0.004049663521907275
-0.009220770901194353,-0.003384129520072735
-0.009218270901194354,-0.004049663521906973
