#Sample rate: 400000Hz
#Samples: 8192
Time (s),Channel 1 (V)
-0.009576754385964913,0.2734780152430961
-0.009574254385964912,0.2728124812412616
-0.009571754385964911,0.2681537432284146
-0.009569254385964912,0.2568396651972326
-0.009566754385964911,0.2362081111403619
-0.009564254385964912,0.2102522850688148
-0.009561754385964912,0.180968788988095
-0.009559254385964912,0.1456954868908804
-0.009556754385964912,0.1067617477835437
-0.009554254385964911,0.06416757166611285
-0.009551754385964912,0.01957679354321891
-0.009549254385964911,-0.02567951858155042
-0.009546754385964912,-0.0709358307062786
-0.009544254385964911,-0.1141955408255237
-0.009541754385964912,-0.1544603479365134
-0.009539254385964912,-0.193394087043834
-0.009536754385964913,-0.2276690881382973
-0.009534254385964912,-0.2566198172181154
-0.009531754385964911,-0.2775841382759103
-0.009529254385964912,-0.2925586533171806
-0.009526754385964911,-0.3035399643474507
-0.009524254385964912,-0.3038727313483678
-0.009521754385964911,-0.2962190903272706
-0.009519254385964912,-0.2839067112933372
-0.009516754385964912,-0.2632751572364608
-0.009514254385964913,-0.2356554961603399
-0.009511754385964912,-0.2017132620667658
-0.009509254385964911,-0.1634450569612605
-0.009506754385964912,-0.1211836478447864
-0.009504254385964911,-0.07626010272095493
-0.009501754385964912,-0.028341654588868
-0.009499254385964911,0.01924402654230164
-0.009496754385964912,0.06882630967895235
-0.009494254385964912,0.1154136898073927
-0.009491754385964913,0.1606700019321209
-0.009489254385964912,0.2006020420422139
-0.009486754385964911,0.2362081111403768
-0.009484254385964912,0.2691520442311716
-0.009481754385964911,0.291780200293546
-0.009479254385964912,0.307753016337575
-0.009476754385964912,0.3160721913605067
-0.009474254385964912,0.3160721913605067
-0.009471754385964912,0.3110806863467476
-0.009469254385964911,0.2967717053072956
-0.009466754385964912,0.2761401512504343
-0.009464254385964911,0.2461911211678635
-0.009461754385964912,0.2099195180678975
-0.009459254385964911,0.1696547109569078
-0.009456754385964912,0.1240656318312418
-0.009454254385964912,0.07448334869456852
-0.009451754385964913,0.02223892955058084
-0.009449254385964912,-0.02967272259253708
-0.009446754385964911,-0.08224990873748865
-0.009444254385964912,-0.1324977258759736
-0.009441754385964911,-0.1810817080099144
-0.009439254385964912,-0.2236758841273056
-0.009436754385964911,-0.2616113222318745
-0.009434254385964912,-0.2942224883217521
-0.009431754385964912,-0.3215093823969831
-0.009429254385964913,-0.3388132664446733
-0.009426754385964912,-0.3474652084685302
-0.009424254385964911,-0.3504601114767817
-0.009421754385964912,-0.3418081694529366
-0.009419254385964911,-0.3248370524061558
-0.009416754385964912,-0.3022088963437815
-0.009414254385964911,-0.2715943322593926
-0.009411754385964912,-0.2349899621585095
-0.009409254385964912,-0.1897336500337441
-0.009406754385964913,-0.1404841338980105
-0.009404254385964912,-0.08724141375122485
-0.009401754385964911,-0.03166932459801559
-0.009399254385964912,0.02356999755422616
-0.009396754385964911,0.0801403877101621
-0.009394254385964912,0.135379709862429
-0.009391754385964911,0.185960294001854
-0.009389254385964912,0.2318821401284165
-0.009386754385964912,0.2741435492449306
-0.009384254385964911,0.3097496183430905
-0.009381754385964912,0.3360382114155429
-0.009379254385964911,0.3540076294650813
-0.009376754385964912,0.3666527754999317
-0.009374254385964911,0.3686493775054354
-0.009371754385964912,0.3613285034852555
-0.009369254385964912,0.3426935514338883
-0.009366754385964913,0.3160721913605188
-0.009364254385964912,0.2821299572669451
-0.009361754385964911,0.2411996161541
-0.009359254385964912,0.1952777700275376
-0.009356754385964911,0.1423678168816659
-0.009354254385964912,0.08579742672575569
-0.009351754385964911,0.02723043456431613
-0.009349254385964912,-0.03300039260170979
-0.009346754385964912,-0.09356398676865296
-0.009344254385964913,-0.1514654449282317
-0.009341754385964912,-0.2060392330786903
-0.009339254385964911,-0.2566198172181354
-0.009336754385964912,-0.3005450613391951
-0.009334254385964911,-0.3368166644391776
-0.009331754385964912,-0.3654346265180628
-0.009329254385964911,-0.3870644815776854
-0.009326754385964912,-0.3970474916051989
-0.009324254385964912,-0.3973802586061208
-0.009321754385964913,-0.3917232195905297
-0.009319254385964912,-0.3727555005382427
-0.009316754385964911,-0.3438047714584245
-0.009314254385964912,-0.3091970033630441
-0.009311754385964911,-0.2656045262428817
-0.009309254385964912,-0.2160222431062084
-0.009306754385964911,-0.1594518529502725
-0.009304254385964912,-0.09955379278519105
-0.009301754385964912,-0.03666082961179976
-0.009299254385964911,0.02656490056251079
-0.009296754385964912,0.09078893173951474
-0.009294254385964911,0.1516852929074029
-0.009291754385964912,0.2125816540752357
-0.009289254385964911,0.2648260732192471
-0.009286754385964912,0.3107479193458303
-0.009284254385964912,0.3506799594559028
-0.009281754385964913,0.3816272905411948
-0.009279254385964912,0.4022588445980797
-0.009276754385964911,0.412574621626517
-0.009274254385964912,0.4169005926384396
-0.009271754385964911,0.4079158836136651
-0.009269254385964912,0.3899464655641407
-0.009266754385964911,0.3593319014797518
-0.009264254385964912,0.3203981623724312
-0.009261754385964912,0.2728124812412616
-0.009259254385964913,0.2195697610945226
-0.009256754385964912,0.1606700019321415
-0.009254254385964911,0.09711150475691246
-0.009251754385964912,0.03022533757257156
-0.009249254385964911,-0.0373263636136343
-0.009246754385964912,-0.1045452977989229
-0.009244254385964911,-0.1707659309814597
-0.009241754385964912,-0.2329933601529609
-0.009239254385964912,-0.290562051311677
-0.009236754385964913,-0.3394788004464935
-0.009234254385964912,-0.38040914155934
-0.009231754385964911,-0.4120220066464906
-0.009229254385964912,-0.4339846287070205
-0.009226754385964911,-0.4482936097464631
-0.009224254385964912,-0.4509557457538013
